pathogen	tidy_name	taxids	predictor_type	study	location	count	mean	std	min	5%	25%	50%	75%	95%	max
ebv	EBV	10376	prevalence	rothman	SJ	4000.0	2.2960067537305656e-11	3.3314674611212585e-11	8.599924317562332e-18	2.484514185880047e-13	3.2428693157421117e-12	1.064758661778084e-11	2.9086934786138987e-11	8.626719603883912e-11	4.8645900212184e-10
ebv	EBV	10376	prevalence	spurbeck	A	4000.0	5.723855632815165e-12	1.533249422446288e-11	7.50419372063312e-24	5.157008306893432e-15	1.7185134841661419e-13	1.0521706026023755e-12	4.27358737230543e-12	2.763955957071703e-11	2.58881947521722e-10
ebv	EBV	10376	prevalence	spurbeck	B	4000.0	5.971739948079514e-12	1.875804765334256e-11	4.763716260366906e-24	4.738521629140618e-15	1.6970704267354823e-13	9.775099397586004e-13	4.636113740792222e-12	2.5294456227280392e-11	6.039711072721877e-10
ebv	EBV	10376	prevalence	spurbeck	C	4000.0	7.10240575421528e-12	2.5368184167296213e-11	2.745147548084878e-20	4.897761206005773e-15	1.8987842536552906e-13	1.092369949873348e-12	5.093927393799251e-12	3.110748066087016e-11	7.77445519034957e-10
ebv	EBV	10376	prevalence	spurbeck	D	4000.0	6.577737746205403e-12	1.9857942032104438e-11	1.0958070358198486e-22	4.7755002317672925e-15	1.8687245565405054e-13	1.1021133598311017e-12	4.874066283041875e-12	2.8842227334719262e-11	4.00156576205556e-10
ebv	EBV	10376	prevalence	spurbeck	E	4000.0	6.895928351936193e-12	2.17896146723831e-11	8.005768812197421e-22	5.793808323199623e-15	1.851865524000119e-13	1.0950819840681451e-12	4.729804322322356e-12	3.1846026109099066e-11	6.812324798203269e-10
ebv	EBV	10376	prevalence	spurbeck	F	4000.0	7.808348310842368e-12	2.4918998975480212e-11	9.497884188725026e-23	6.658317871735692e-15	1.8843385213508734e-13	1.219367908072016e-12	5.215468160164761e-12	3.554516425806829e-11	5.230124202727063e-10
ebv	EBV	10376	prevalence	spurbeck	G	4000.0	6.212650059122525e-11	1.2320436080543893e-10	5.689906750644637e-17	2.0383377474656505e-13	2.6313111313271028e-12	1.446131079021862e-11	6.238856905750743e-11	2.883048278509099e-10	1.7709561027674153e-09
ebv	EBV	10376	prevalence	spurbeck	H	4000.0	7.341535070557228e-12	2.2708125271406165e-11	2.2671728371711002e-25	6.162280724072084e-15	1.6762778807210354e-13	1.0948488522391214e-12	5.035317807026525e-12	3.215594167504167e-11	5.330196660606682e-10
ebv	EBV	10376	prevalence	spurbeck	I	4000.0	7.105349644569402e-12	2.1807913661221063e-11	6.551095960299643e-27	7.044715821158936e-15	1.88243448973885e-13	1.1556238986168895e-12	4.8644116472742545e-12	3.146584994439418e-11	5.056662038677995e-10
ebv	EBV	10376	prevalence	spurbeck	J	4000.0	7.11706105170024e-12	2.1375416290179132e-11	8.448123786056191e-22	4.249286525404764e-15	1.8455541162966052e-13	1.042293867538754e-12	4.771765749342719e-12	3.075656912030279e-11	3.839900796204536e-10
ebv	EBV	10376	prevalence	spurbeck	Overall	4000.0	4.379867399497704e-12	8.834798523630097e-12	6.78135702362416e-17	3.782664841052787e-14	3.677893010937974e-13	1.3608387045567556e-12	4.337015884315123e-12	1.914710965300101e-11	1.5481225806641521e-10
hcv	HCV	11103	prevalence	brinch	Amager	4000.0	3.906260802258569e-10	8.435241282296491e-10	8.855150110664274e-18	3.5004977352929824e-13	1.892671448790676e-11	8.842025211570621e-11	3.6860986617330364e-10	1.7735238333308801e-09	1.3330487544432527e-08
hcv	HCV	11103	prevalence	brinch	Avedoere	4000.0	5.105935966497345e-10	1.3351988143758638e-09	9.552783886052426e-17	7.490034816779821e-14	1.3328282618733283e-11	1.0661916057805653e-10	4.397588845363424e-10	2.2710667013867587e-09	3.2889492176423935e-08
hcv	HCV	11103	prevalence	brinch	Overall	4000.0	1.806579208471274e-09	4.076491193075639e-08	1.613889542785985e-14	2.4389203012825973e-12	3.160128036099435e-11	1.4220182446737737e-10	5.312613973433233e-10	3.339168474307074e-09	2.362713800341428e-06
hcv	HCV	11103	prevalence	brinch	Valby	4000.0	3.361470375984806e-10	6.940811256097716e-10	4.0495785068699e-18	1.3398199289041974e-13	1.3152579241151926e-11	8.413028798347899e-11	3.33136840474596e-10	1.523459581532741e-09	8.87668846355911e-09
hcv	HCV	11103	prevalence	crits_christoph	Berkeley	4000.0	3.2811829683697344e-09	3.053540083084752e-08	1.1300989448799257e-16	6.129402882026715e-13	2.6430045056318262e-11	2.1139980717236434e-10	1.3203575976325667e-09	1.0195443726811225e-08	1.1913317454833934e-06
hcv	HCV	11103	prevalence	crits_christoph	Marin	4000.0	1.9758054761723633e-09	8.621907632883748e-09	2.7000628438775678e-18	7.056997488330529e-13	2.614191216250029e-11	2.0844294406505817e-10	1.0898456839750523e-09	8.145123236569037e-09	2.703868426346944e-07
hcv	HCV	11103	prevalence	crits_christoph	Oakland	4000.0	1.3477029808267433e-09	5.35302749100522e-09	3.44620430901989e-20	5.641611041936788e-13	2.4849124187095483e-11	1.8207831821091472e-10	9.330405507149761e-10	5.9839364836561755e-09	2.2456853557511823e-07
hcv	HCV	11103	prevalence	crits_christoph	Overall	4000.0	1.706671354232506e-09	7.4119676986204754e-09	1.0904521154838794e-14	1.951461169910253e-12	4.794616001864422e-11	2.708497676857094e-10	1.1754587140135188e-09	7.328577075640918e-09	3.149311253326554e-07
hcv	HCV	11103	prevalence	crits_christoph	SF	4000.0	2.175610895848047e-09	1.0139914814519119e-08	4.026224566794446e-17	6.648124802568372e-13	3.0500264214036637e-11	2.1698097996756654e-10	1.2463549329247603e-09	8.983421498519456e-09	3.439063086210578e-07
hcv	HCV	11103	prevalence	rothman	ESC	4000.0	4.571660212356462e-10	1.4670216526583923e-09	3.3205135610051026e-16	3.856822331585252e-13	9.130461110040331e-12	6.688014246539292e-11	2.895867161858171e-10	2.0274708440295147e-09	3.7318965401506075e-08
hcv	HCV	11103	prevalence	rothman	HTP	4000.0	2.994605256032447e-10	7.005916838317864e-10	3.7315089425435685e-19	3.411427433050394e-13	8.74113304786932e-12	5.720798652899339e-11	2.6578908558797376e-10	1.399851449328364e-09	1.0016204249184206e-08
hcv	HCV	11103	prevalence	rothman	JWPCP	4000.0	3.751283945632799e-10	1.0162151219186643e-09	1.3188273392021987e-16	3.5240047531699795e-13	9.570633238685123e-12	6.117711592587672e-11	2.858690845493674e-10	1.8327703008276876e-09	1.8628379871437715e-08
hcv	HCV	11103	prevalence	rothman	NC	4000.0	4.4262407038395114e-10	1.3474583790369145e-09	3.448402684768361e-17	4.4161659101972706e-13	9.715796961541296e-12	6.420484123565823e-11	3.0990061887894446e-10	2.0127811655657744e-09	2.991060411253416e-08
hcv	HCV	11103	prevalence	rothman	OC	4000.0	3.4839186193999495e-10	1.024095081990331e-09	5.47119016549192e-18	3.858623784900098e-13	8.993364477615096e-12	6.004305218257965e-11	2.807381389238181e-10	1.5898302680481845e-09	2.9190272883375517e-08
hcv	HCV	11103	prevalence	rothman	Overall	4000.0	2.545345504678158e-10	5.393903753163981e-10	1.947144096233249e-15	1.3807603698666042e-12	1.4941164802400238e-11	6.996265148371798e-11	2.6671419528241577e-10	1.1209043623311247e-09	1.6284983010895852e-08
hcv	HCV	11103	prevalence	rothman	PL	4000.0	3.5669014233054714e-10	1.059892278346068e-09	3.1121654791747243e-16	3.542349623853924e-13	9.324637405862016e-12	5.7455606226125625e-11	2.84736176169935e-10	1.5672374293243537e-09	3.003099242161739e-08
hcv	HCV	11103	prevalence	rothman	SB	4000.0	4.5615591295744954e-10	1.3725169982312554e-09	8.152807594554831e-17	4.2843207672659045e-13	1.0183416238466548e-11	6.824785546337348e-11	3.357169916556276e-10	2.0855603357276285e-09	3.50328150419811e-08
hcv	HCV	11103	prevalence	rothman	SJ	4000.0	3.765714082462668e-10	1.2667450069232667e-09	3.87377989869933e-16	3.8007196020211855e-13	9.183099540384397e-12	5.73665823969368e-11	2.760705237197512e-10	1.7315515785006546e-09	5.587524562120874e-08
hcv	HCV	11103	prevalence	spurbeck	A	4000.0	2.5047164101578785e-10	6.778492225198018e-10	1.3817919381192657e-18	3.004027710313104e-13	7.420167330696254e-12	4.205628122692117e-11	1.9926469082504793e-10	1.107021188686303e-09	1.4745028577738285e-08
hcv	HCV	11103	prevalence	spurbeck	B	4000.0	2.9516476096536093e-10	1.0437655665559786e-09	6.153129580851867e-17	2.705505847713771e-13	7.981151132346452e-12	4.36730502098508e-11	2.1127980108163464e-10	1.2722232765915916e-09	2.9726877246765516e-08
hcv	HCV	11103	prevalence	spurbeck	C	4000.0	3.6994240437403286e-10	3.2066737666404404e-09	2.723731745859774e-19	3.171382815885447e-13	8.155041041897802e-12	4.497403768722268e-11	2.2285420905986252e-10	1.4179745023424254e-09	1.9153024504465201e-07
hcv	HCV	11103	prevalence	spurbeck	D	4000.0	3.052878380563753e-10	1.0484238390994015e-09	2.8940604045957032e-18	3.11299854863204e-13	7.566878599447741e-12	4.2760771594670355e-11	2.0821221192397862e-10	1.3439942962743574e-09	2.5933686339877272e-08
hcv	HCV	11103	prevalence	spurbeck	E	4000.0	3.3651079879916583e-10	1.9406707662076164e-09	4.167611423641713e-17	3.08718932742797e-13	7.673740925038961e-12	4.491245005324211e-11	2.1006891253608637e-10	1.2762419467983825e-09	1.0208190024394335e-07
hcv	HCV	11103	prevalence	spurbeck	F	4000.0	4.0842392616480723e-10	1.8508268236912205e-09	3.7944867728060775e-16	3.4066220513139316e-13	8.576690275516966e-12	4.6079442450203497e-11	2.399339647330014e-10	1.5265774729519818e-09	4.4829690868501565e-08
hcv	HCV	11103	prevalence	spurbeck	G	4000.0	2.8222965643323024e-10	9.930599999371648e-10	9.486047154120055e-17	3.271577421402952e-13	7.660490219360396e-12	4.667785583771651e-11	2.1451067798256855e-10	1.1136314319734608e-09	3.3881409191020295e-08
hcv	HCV	11103	prevalence	spurbeck	H	4000.0	3.0572524979229177e-10	1.140293832140741e-09	5.94827154161011e-17	3.02802922155545e-13	8.117130362684407e-12	4.690725296190951e-11	2.1177416429570304e-10	1.3089959528758606e-09	4.323549371261851e-08
hcv	HCV	11103	prevalence	spurbeck	I	4000.0	2.8722030335851253e-10	1.0481518979749888e-09	3.723169026782384e-16	3.315521052642849e-13	7.587031463332032e-12	4.346199690996318e-11	2.1381418272795374e-10	1.2069614290670229e-09	3.63960775948742e-08
hcv	HCV	11103	prevalence	spurbeck	J	4000.0	2.942585956963505e-10	1.03257347940604e-09	3.174783785020917e-19	2.8953567636819967e-13	8.10808781150127e-12	4.5586101858362904e-11	2.0743664681318035e-10	1.2745581319914933e-09	2.2405864746092685e-08
hcv	HCV	11103	prevalence	spurbeck	Overall	4000.0	1.7176826451388288e-10	3.6198153313819195e-10	2.7148376328717753e-15	9.414014514491985e-13	1.2039516241236755e-11	4.7164933495656956e-11	1.8133762157352351e-10	7.005825439101218e-10	6.1397880691055115e-09
hiv	HIV	11676	prevalence	brinch	Amager	4000.0	8.363805394021936e-09	1.4084453859398673e-08	4.490968716541634e-13	7.066602413121472e-11	8.877312719709057e-10	4.227152342631122e-09	9.120615169994742e-09	3.542233975819228e-08	1.7781164711456964e-07
hiv	HIV	11676	prevalence	brinch	Avedoere	4000.0	6.102167006775783e-09	1.0763144382369722e-08	7.87427756401744e-18	7.558781025084968e-12	1.8722962658215212e-10	1.3041087150717349e-09	8.446799512152827e-09	2.7499871627176847e-08	1.2942775591171235e-07
hiv	HIV	11676	prevalence	brinch	Overall	4000.0	6.846948097661957e-09	2.6294145329692808e-08	1.5720420974230066e-13	2.7379784956896745e-11	3.438895752158472e-10	2.0202061758831224e-09	6.442201980009153e-09	2.4768156527978758e-08	1.217787293620702e-06
hiv	HIV	11676	prevalence	brinch	Valby	4000.0	3.3689936923279415e-09	7.491673713176308e-09	4.891552713426776e-17	2.880527800204512e-12	1.372367061799983e-10	1.0685741496817756e-09	3.793329029111923e-09	1.473627621999056e-08	1.1913549127428047e-07
hiv	HIV	11676	prevalence	crits_christoph	Berkeley	4000.0	3.282308379968031e-08	1.5340686489604693e-07	2.5294721290776837e-16	2.951742624332837e-11	1.1348608251739429e-09	6.509712014609555e-09	2.4787239821484282e-08	1.1046953876420521e-07	5.993244597692079e-06
hiv	HIV	11676	prevalence	crits_christoph	Marin	4000.0	2.3053539426944583e-08	6.631571904987397e-08	2.0223416277786633e-15	2.6756857813932467e-11	9.916046716135974e-10	5.832933663572629e-09	2.071579201333646e-08	9.286432630981013e-08	1.9269329203951965e-06
hiv	HIV	11676	prevalence	crits_christoph	Oakland	4000.0	1.9273168692445196e-08	1.3471381638081804e-07	3.4248254386759196e-15	2.1819538332242858e-11	7.99635562820973e-10	5.085784615191203e-09	1.803601946234346e-08	6.952141185882946e-08	7.349683590486015e-06
hiv	HIV	11676	prevalence	crits_christoph	Overall	4000.0	2.9474490973814672e-08	1.2006417484720638e-07	5.0418605139705005e-12	2.0528818899213786e-10	2.204961612628227e-09	8.91732388311926e-09	2.541822704446807e-08	1.0137928505781295e-07	3.463091391288471e-06
hiv	HIV	11676	prevalence	crits_christoph	SF	4000.0	2.1427865746954984e-07	6.612713183314373e-06	4.5323233823817385e-12	8.180365220786156e-10	7.864271895465388e-09	2.580677089057929e-08	7.648347462054609e-08	4.209848040310775e-07	0.0004173236850125062
hiv	HIV	11676	prevalence	rothman	ESC	4000.0	4.5694891998201766e-09	1.5602807341667106e-08	4.1552225184172895e-17	2.107300309161436e-12	1.0061548025038285e-10	6.817218851330778e-10	3.4195271108327006e-09	1.884568487741699e-08	3.534544112299965e-07
hiv	HIV	11676	prevalence	rothman	HTP	4000.0	2.509121418222203e-09	5.637509940006455e-09	2.2979710406855064e-17	1.826739420298585e-12	7.946461754586963e-11	5.348987761000698e-10	2.3391078835185743e-09	1.1193925253048617e-08	1.1435037460683285e-07
hiv	HIV	11676	prevalence	rothman	JWPCP	4000.0	3.4330273303088332e-09	9.473487756524097e-09	1.7665786347128258e-17	2.4260388951563953e-12	8.404423278203965e-11	5.799216200085454e-10	2.7232099627833006e-09	1.4876016092927396e-08	1.9765949376966316e-07
hiv	HIV	11676	prevalence	rothman	NC	4000.0	4.23773222961531e-09	1.3063954149937159e-08	8.204775132900617e-16	3.55093478333755e-12	1.0993830628808685e-10	7.061990460951727e-10	3.411635775015978e-09	1.823024382929668e-08	3.6585795584062463e-07
hiv	HIV	11676	prevalence	rothman	OC	4000.0	1.1927774596353242e-08	2.344339266673014e-08	9.048661982993134e-14	4.08828579100238e-11	7.25869599240739e-10	3.490406849904756e-09	1.199375112972134e-08	5.329777671038167e-08	2.959832237218206e-07
hiv	HIV	11676	prevalence	rothman	Overall	4000.0	2.6130363358846413e-09	6.1426946616994336e-09	2.9836286002292154e-14	1.2713099164057533e-11	1.7182028867783436e-10	7.578625215885976e-10	2.5563697381701777e-09	1.06663793904815e-08	1.0822896886043744e-07
hiv	HIV	11676	prevalence	rothman	PL	4000.0	3.4624787771975747e-09	9.086104098016255e-09	7.626967689169664e-17	2.427337025695949e-12	8.772105494806416e-11	5.934050874390425e-10	2.8022163231108054e-09	1.5177877741826776e-08	1.3663455507437217e-07
hiv	HIV	11676	prevalence	rothman	SB	4000.0	4.220227087694272e-09	1.2036073147263258e-08	2.1131741527034758e-16	2.928187074543539e-12	9.68770701537705e-11	6.315421116979058e-10	2.990501163804558e-09	1.9654927816948795e-08	2.2198896947601807e-07
hiv	HIV	11676	prevalence	rothman	SJ	4000.0	3.061684527201888e-09	7.501542368483323e-09	8.204759015027924e-16	3.2941501005741923e-12	1.1047535661173865e-10	6.484581970448589e-10	2.7405974473192944e-09	1.3407032956434407e-08	1.318494458217122e-07
hiv	HIV	11676	prevalence	spurbeck	A	4000.0	1.8561634642794653e-09	4.300567501171421e-09	5.02945241535576e-16	2.5706943692140052e-12	7.208236280274348e-11	4.1272034978183195e-10	1.6614396286609487e-09	8.483365121572149e-09	6.084934310483224e-08
hiv	HIV	11676	prevalence	spurbeck	B	4000.0	2.2200356706251153e-09	6.332218866230603e-09	6.348059183942645e-16	2.1682591286945305e-12	6.656074256721233e-11	4.4677589184017233e-10	1.7101873133317992e-09	1.0452149802235093e-08	1.7568408838504644e-07
hiv	HIV	11676	prevalence	spurbeck	C	4000.0	2.3845680422290877e-09	7.701236002682156e-09	5.324569354071645e-16	3.4137443322757716e-12	7.536233759410408e-11	4.1930180220315735e-10	1.7050223911451595e-09	1.0435537030019408e-08	1.4321637802601773e-07
hiv	HIV	11676	prevalence	spurbeck	D	4000.0	2.281401671083445e-09	6.248536986362378e-09	6.861064310266285e-17	3.867749860443896e-12	8.100686973206264e-11	4.2442281267903687e-10	1.6695253787778477e-09	1.0084045711555822e-08	9.688089940167231e-08
hiv	HIV	11676	prevalence	spurbeck	E	4000.0	2.4035598186948446e-09	7.271081931233448e-09	6.3084671916059755e-16	2.71570372653283e-12	7.630187375519134e-11	4.034287610721921e-10	1.7269453539631988e-09	1.060757800069712e-08	1.7567953926804876e-07
hiv	HIV	11676	prevalence	spurbeck	F	4000.0	2.6099201136187306e-09	9.289470054902117e-09	1.6712798983961897e-16	3.350215209970448e-12	8.384986066351512e-11	4.2656103754961553e-10	1.91438666808652e-09	1.1480966367096148e-08	3.4969958218658646e-07
hiv	HIV	11676	prevalence	spurbeck	G	4000.0	2.1265463316125963e-09	5.637610321819111e-09	6.662799299420742e-16	2.696902446442785e-12	6.77465640486493e-11	4.198627075881193e-10	1.7511566609133186e-09	9.307435257130144e-09	1.0133185617439324e-07
hiv	HIV	11676	prevalence	spurbeck	H	4000.0	2.474241009336343e-09	8.461642582015532e-09	2.9582009867721145e-15	2.7393930920622867e-12	7.81573738153589e-11	4.4071690780102905e-10	1.857821385924179e-09	1.0243191845862873e-08	2.094825530116962e-07
hiv	HIV	11676	prevalence	spurbeck	I	4000.0	2.3410135383497015e-09	6.7198072556809165e-09	2.4629189410181003e-16	2.6061979072280653e-12	7.259698279031376e-11	4.462802719598715e-10	1.8198411383876539e-09	1.0565359268164051e-08	1.3187528682184755e-07
hiv	HIV	11676	prevalence	spurbeck	J	4000.0	2.4844213971655424e-09	8.298690105209823e-09	5.254130600276772e-16	2.710348463252744e-12	7.390634139680501e-11	4.0828973172381243e-10	1.7710838640324872e-09	1.0647159496029886e-08	2.4003045583787564e-07
hiv	HIV	11676	prevalence	spurbeck	Overall	4000.0	1.4358200409346091e-09	2.7578768086724256e-09	7.822258392063177e-14	8.007035189640824e-12	1.0866781839923184e-10	4.577373323233967e-10	1.4988358916281721e-09	6.112633211274066e-09	3.7989600947974654e-08
hpv	HPV	10566	prevalence	brinch	Amager	4000.0	1.807910745290839e-12	4.236467309047188e-12	3.9411218771709965e-18	3.691865889414925e-15	7.644895107943651e-14	4.137310715286189e-13	1.750384544122758e-12	7.836906967440166e-12	7.091277662484041e-11
hpv	HPV	10566	prevalence	brinch	Avedoere	4000.0	2.3458170598945702e-12	6.041338946880101e-12	3.4994144161498437e-28	2.99477950904897e-15	8.2996522290807e-14	4.889955755980967e-13	1.9583431780144095e-12	1.0529140831082586e-11	1.4936956614704525e-10
hpv	HPV	10566	prevalence	brinch	Overall	4000.0	1.7587912446206724e-11	4.6235061847517193e-10	7.38194756400714e-17	1.6746720571598702e-14	1.8026677448914913e-13	7.617869600054957e-13	2.8355442466361003e-12	2.011101266566878e-11	2.5957569850148118e-08
hpv	HPV	10566	prevalence	brinch	Valby	4000.0	1.6688793322331802e-12	3.5921461229485408e-12	1.881827627052139e-21	2.8708445654827954e-15	7.635720586851805e-14	4.0090161313501027e-13	1.5877546073344413e-12	7.525698519022028e-12	4.098796938342317e-11
hpv	HPV	10566	prevalence	crits_christoph	Berkeley	4000.0	6.572123989341142e-11	3.720446471150988e-10	4.188517371292147e-19	2.7117853751895878e-14	9.84192130961728e-13	6.948295261362806e-12	3.242837327043243e-11	2.4796009461751127e-10	1.727353180262536e-08
hpv	HPV	10566	prevalence	crits_christoph	Marin	4000.0	4.7481509530699286e-11	2.384621932575989e-10	2.4543178037688196e-21	2.1356731975419234e-14	8.335549556059808e-13	5.75247962573337e-12	2.6976121025707736e-11	1.9284815491465935e-10	7.917413463795969e-09
hpv	HPV	10566	prevalence	crits_christoph	Oakland	4000.0	3.919743994402887e-11	3.1885188394833866e-10	9.725370092720568e-19	1.8596693626635017e-14	7.632082038266725e-13	5.719805970637667e-12	2.5533753192171113e-11	1.454301852729077e-10	1.896826572732202e-08
hpv	HPV	10566	prevalence	crits_christoph	Overall	4000.0	4.805974392596779e-11	2.635489536518445e-10	4.180751287380132e-17	7.086877511980755e-14	1.3957329479101623e-12	8.097912427760039e-12	3.261024488708873e-11	1.638581958661502e-10	8.559972647682202e-09
hpv	HPV	10566	prevalence	crits_christoph	SF	4000.0	8.467831710427559e-11	1.0066619436001552e-09	1.4181591648772947e-18	1.7482656892856306e-14	7.995453865441283e-13	6.610004971334563e-12	3.5035997232701706e-11	2.4033072855522895e-10	5.6187962742850205e-08
hpv	HPV	10566	prevalence	rothman	ESC	4000.0	1.4013401889817794e-11	4.0029001762792235e-11	1.4281381600947184e-18	9.13284609644673e-15	3.3811091154442033e-13	2.6635834758000042e-12	1.3778728647884684e-11	5.112155674205324e-11	1.0504020548140254e-09
hpv	HPV	10566	prevalence	rothman	HTP	4000.0	1.0122117447606495e-11	2.0282776999933034e-11	1.5616325793018325e-18	9.54836427140844e-15	2.771884294838724e-13	2.131296607940617e-12	1.298740903243551e-11	4.2428392476667466e-11	4.848586019687036e-10
hpv	HPV	10566	prevalence	rothman	JWPCP	4000.0	1.2511892050988347e-11	3.127929848718702e-11	1.7936940653605505e-18	1.5288251738145208e-14	3.4997020631738774e-13	2.5391967449964298e-12	1.5111031995862327e-11	4.793596611427522e-11	9.700450979404603e-10
hpv	HPV	10566	prevalence	rothman	NC	4000.0	1.4381157342299623e-11	4.511381122012474e-11	4.174396421698588e-18	1.010439154451165e-14	2.798417692218339e-13	2.3895874201290624e-12	1.485068964481648e-11	6.292573022425506e-11	1.6547882630590973e-09
hpv	HPV	10566	prevalence	rothman	OC	4000.0	1.0961724097147125e-11	2.3055419744030528e-11	1.8292203067927872e-19	8.550459020000513e-15	2.8572436841404816e-13	2.2432513887350874e-12	1.2893604503672194e-11	4.822752538243512e-11	3.019450185586462e-10
hpv	HPV	10566	prevalence	rothman	Overall	4000.0	9.276333073533693e-12	1.646923552057148e-11	4.3324228411414776e-16	2.7762653799168422e-14	4.554091903934795e-13	2.479569584049835e-12	1.2179867857191736e-11	3.7979239967298786e-11	2.992810325255225e-10
hpv	HPV	10566	prevalence	rothman	PL	4000.0	1.2568376867987627e-11	2.840956738654864e-11	3.2509999091524742e-18	1.0675257966964545e-14	3.3115029909514325e-13	2.428815603541228e-12	1.3563832763907369e-11	5.039856395693346e-11	5.636524829037667e-10
hpv	HPV	10566	prevalence	rothman	SB	4000.0	1.5405610205228115e-11	4.581269402943682e-11	8.118234283407583e-19	1.2615937789441518e-14	3.3743005773634555e-13	2.745546460545197e-12	1.5133770618492032e-11	6.065974772369147e-11	1.5268928341933928e-09
hpv	HPV	10566	prevalence	rothman	SJ	4000.0	1.0548183353506958e-11	2.350288916852335e-11	4.0834058703681664e-18	1.1217875945117826e-14	3.289994390771131e-13	2.3744434872915345e-12	1.1729812053707087e-11	4.173128011711473e-11	5.1721420365962e-10
hpv	HPV	10566	prevalence	spurbeck	A	4000.0	5.3503237396436025e-12	1.758125769733829e-11	1.2823579455612904e-23	4.3798484623663775e-15	1.323427598604472e-13	8.474555998064226e-13	3.4488197782965002e-12	2.612900718514343e-11	6.043953723946014e-10
hpv	HPV	10566	prevalence	spurbeck	B	4000.0	5.738912646112147e-12	1.7362549034967904e-11	1.1612367058929936e-21	4.7290485762581685e-15	1.204433284095228e-13	8.379590468508382e-13	3.677530451304795e-12	2.7766280461624018e-11	3.03342505898236e-10
hpv	HPV	10566	prevalence	spurbeck	C	4000.0	7.011303640675009e-12	2.607876988814807e-11	4.577413141770176e-20	3.706530240558828e-15	1.2392830357359053e-13	9.16575464325993e-13	3.928612917080981e-12	3.115885725401733e-11	5.597530434898241e-10
hpv	HPV	10566	prevalence	spurbeck	D	4000.0	6.076269898752059e-12	2.0040567934753794e-11	1.1310375965692819e-20	5.1308491646460045e-15	1.340571358778101e-13	8.989654579063821e-13	3.9571746357741786e-12	2.8189689727985453e-11	5.810013216185027e-10
hpv	HPV	10566	prevalence	spurbeck	E	4000.0	6.756906072035643e-12	2.560854030939012e-11	4.818556693255073e-20	4.274046872569612e-15	1.3976002322403645e-13	8.465906561700351e-13	3.936473126008616e-12	2.8423335436155195e-11	8.722053247939452e-10
hpv	HPV	10566	prevalence	spurbeck	F	4000.0	6.48880287885524e-12	2.2343527143519007e-11	7.35206818821568e-20	4.7771854929213545e-15	1.393529564315517e-13	8.913890632959208e-13	3.938939655412865e-12	2.7675121645173034e-11	3.689173984945721e-10
hpv	HPV	10566	prevalence	spurbeck	G	4000.0	6.364058463253533e-12	2.3124392719272173e-11	9.886814836413574e-23	4.272386339243393e-15	1.2921845411473392e-13	8.790469986880985e-13	3.9217403679509446e-12	3.0160373313462566e-11	8.724278530908893e-10
hpv	HPV	10566	prevalence	spurbeck	H	4000.0	6.107452726003521e-12	2.1576205501399795e-11	6.877710525769936e-19	4.645580370675999e-15	1.3380369173158212e-13	8.601091871434695e-13	3.605616029564597e-12	2.7420544371993912e-11	6.941812750128852e-10
hpv	HPV	10566	prevalence	spurbeck	I	4000.0	6.656221067091048e-12	2.3802406098983573e-11	5.637846643212801e-20	4.804528475674669e-15	1.2849383678304662e-13	8.790192645883728e-13	3.930770922593698e-12	3.0998950934262255e-11	5.719620635744185e-10
hpv	HPV	10566	prevalence	spurbeck	J	4000.0	6.940916006846129e-12	2.5644878293570512e-11	3.582213145117871e-20	5.482268577638152e-15	1.1925701049599445e-13	8.291603690601613e-13	3.9695187881629254e-12	3.3474168623680214e-11	6.796569559897255e-10
hpv	HPV	10566	prevalence	spurbeck	Overall	4000.0	3.4960136698608014e-12	7.786081127834994e-12	1.125141579614965e-16	1.6730267810832487e-14	1.8679000196232975e-13	9.214861880645647e-13	3.1305516884765784e-12	1.5456689387524248e-11	1.1805603075241432e-10
hsv_1	HSV-1	10298	prevalence	brinch	Amager	4000.0	4.946575876610722e-12	5.774500317194615e-12	8.36281668993018e-18	1.5472478228287109e-13	1.1447672605261298e-12	2.9911825054450283e-12	6.63231839033073e-12	1.5614800840207447e-11	6.6344297855425e-11
hsv_1	HSV-1	10298	prevalence	brinch	Avedoere	4000.0	3.7009855882162656e-12	5.376697555306149e-12	2.0153148001770306e-18	1.4541857863381995e-14	4.181705979019671e-13	1.6471413808022695e-12	4.725394501177981e-12	1.4339982826666635e-11	5.1956500754065604e-11
hsv_1	HSV-1	10298	prevalence	brinch	Overall	4000.0	1.1484861297312772e-11	7.474743871146483e-11	3.5054787504412393e-16	1.6646863695851504e-13	1.475630830393233e-12	3.947251712207935e-12	9.047770448957312e-12	2.8320313646959605e-11	3.3110082847152996e-09
hsv_1	HSV-1	10298	prevalence	brinch	Valby	4000.0	1.342478446868443e-11	1.2497783255709214e-11	2.0899305653280953e-16	7.218767626718744e-13	4.426771608885348e-12	9.775145950520586e-12	1.855505014066998e-11	3.729607164541566e-11	9.637645536182628e-11
hsv_1	HSV-1	10298	prevalence	crits_christoph	Berkeley	4000.0	6.766662725710873e-11	4.901264598113958e-10	8.185735188914545e-21	1.55100851342524e-14	5.89300228421099e-13	3.860078539185953e-12	2.0987194463660982e-11	2.1029153433883399e-10	1.5194554755867018e-08
