pathogen	tidy_name	taxids	predictor_type	study	location	count	mean	std	min	5%	25%	50%	75%	95%	max
hsv_1	HSV-1	10298	prevalence	rothman	SJ	4000.0	6.692422031695552e-11	6.86171423074791e-11	5.560423406407433e-15	6.2530508289195125e-12	2.5113775245100613e-11	4.974324517580134e-11	8.658117179321611e-11	1.8199342618283557e-10	1.163870869963864e-09
influenza	Influenza A	11320	incidence	crits_christoph	Berkeley	4000.0	0.004550176694984821	0.014672046088534356	1.140137972987101e-11	1.7195920723831095e-06	6.85921425832548e-05	0.0005211706424932282	0.0030841971494018536	0.019828461265667598	0.2788696333245052
influenza	Influenza A	11320	incidence	crits_christoph	Marin	4000.0	0.006404338060274897	0.030260457752812706	3.1264478188112107e-10	1.9079230703619952e-06	7.034639151825454e-05	0.0005424024070720093	0.003147647060519657	0.023539872834838278	0.8567389685380438
influenza	Influenza A	11320	incidence	crits_christoph	Oakland	4000.0	0.002121882715422027	0.004905534953860875	3.485417119587961e-13	1.5298128836888686e-06	6.111717607101433e-05	0.00036510463239511164	0.0019129066109582356	0.009405734384144649	0.07948726962621432
influenza	Influenza A	11320	incidence	crits_christoph	Overall	4000.0	0.006288556651432124	0.03350692850933873	1.1033773968867972e-09	7.689821231735398e-06	0.00012841996103623595	0.0007182499163121505	0.0031871239568317597	0.019468611514946447	0.8205287033217951
influenza	Influenza A	11320	incidence	rothman	ESC	4000.0	4.440339892780978e-08	1.371928103444706e-07	6.914342101101192e-15	6.457741898904327e-11	1.3969850028932501e-09	8.566628478580701e-09	3.50375029566163e-08	1.9346901241213334e-07	3.925652354991065e-06
influenza	Influenza A	11320	incidence	rothman	HTP	4000.0	2.727446422906881e-07	4.711636447467015e-07	1.3614664994171973e-10	6.17019039471372e-09	3.6300991218528435e-08	1.1245850689808279e-07	3.0422800017628737e-07	1.0952270302081822e-06	5.582173395825186e-06
influenza	Influenza A	11320	incidence	rothman	JWPCP	4000.0	1.2914467626502486e-06	5.886321520082562e-06	3.9659054462194496e-12	3.540092397291513e-09	3.740330611621621e-08	1.6263263645026202e-07	7.13438354854193e-07	5.5878882579629794e-06	0.00022644488717593942
influenza	Influenza A	11320	incidence	rothman	NC	4000.0	7.895830822258676e-05	0.0006958822327826463	3.0041466523244013e-10	2.3252673745289575e-08	2.801350038220769e-07	2.2168283184318116e-06	1.700912361496173e-05	0.0002206449949545496	0.024185518501288587
influenza	Influenza A	11320	incidence	rothman	OC	4000.0	6.709661788343437e-07	6.193269172501031e-06	4.4531185888902056e-15	3.965477947396438e-10	1.0306551376410103e-08	5.277672974647741e-08	2.2099558379828027e-07	2.027990554014296e-06	0.00022462862224783092
influenza	Influenza A	11320	incidence	rothman	Overall	4000.0	5.94046196604173e-07	2.295304463025444e-06	4.2060091073887944e-10	8.378437300966684e-09	4.6465116257227346e-08	1.4403603385021093e-07	4.347604148075771e-07	2.0666687211772806e-06	7.848285307756264e-05
influenza	Influenza A	11320	incidence	rothman	PL	4000.0	1.216589020764804e-07	2.8382689081723355e-07	2.6454381503573204e-12	1.7577541818507644e-09	1.2893908383247538e-08	4.118982121543118e-08	1.1440618375986995e-07	4.804118545168576e-07	6.506852552413188e-06
influenza	Influenza A	11320	incidence	rothman	SB	4000.0	4.096055774369188e-06	4.1724445802319196e-05	1.2930890329141411e-11	4.334587400689983e-09	5.3369130159033236e-08	2.595445692402599e-07	1.31541596720255e-06	1.3794269325392155e-05	0.0024352892247022106
influenza	Influenza A	11320	incidence	rothman	SJ	4000.0	1.6511544063593605e-06	9.550366619769296e-06	9.980683948488967e-12	3.803918614979532e-09	3.84146278725471e-08	1.634291123795274e-07	7.412930827344588e-07	6.19857081135716e-06	0.0004714259094341111
influenza	Influenza B	11520	incidence	crits_christoph	Berkeley	4000.0	0.004776003453692421	0.020543680000446835	1.210113962864607e-13	1.3689711309522156e-06	6.275236705325003e-05	0.0005006438362914162	0.0027175038709801322	0.02186202122775812	0.7981611298166527
influenza	Influenza B	11520	incidence	crits_christoph	Marin	4000.0	0.007338348749631275	0.03393188531293008	5.504357939120288e-10	1.8752416832379533e-06	6.324507279687716e-05	0.0005175502203323219	0.00330660935103191	0.028259384461942573	0.8066159999577244
influenza	Influenza B	11520	incidence	crits_christoph	Oakland	4000.0	0.002284451507050288	0.005852669879036661	1.1450162994116085e-14	1.7829502996974153e-06	6.342829093305722e-05	0.0004318754630331284	0.0018872952974657259	0.01067870670964128	0.14653185608103741
influenza	Influenza B	11520	incidence	crits_christoph	Overall	4000.0	0.005784350847483323	0.02501961247061909	9.037265488680138e-09	8.022126686058117e-06	0.0001341315422981286	0.0007162656538737143	0.0034161354259840153	0.023055334702765207	0.6981781042054349
influenza	Influenza B	11520	incidence	rothman	ESC	4000.0	1.8546189961952644e-07	4.3066802000963034e-07	4.157647453177621e-14	2.1673196985766594e-10	6.953522649783274e-09	4.095105509562719e-08	1.676561346685039e-07	8.400497530376214e-07	6.796042030288835e-06
influenza	Influenza B	11520	incidence	rothman	HTP	4000.0	1.4268348688951151e-07	3.051407089094405e-07	1.1676817718599638e-15	2.5940735911965294e-10	6.419780252262338e-09	3.834294744833931e-08	1.3846413966189512e-07	6.275598317357912e-07	4.335538760290141e-06
influenza	Influenza B	11520	incidence	rothman	JWPCP	4000.0	7.911517835798131e-07	4.872531998935117e-06	5.753915550665407e-13	3.590820889245184e-10	8.385188471122606e-09	5.468499373525377e-08	2.6167821175006215e-07	2.6987652762589237e-06	0.00015088743827278806
influenza	Influenza B	11520	incidence	rothman	NC	4000.0	1.3073341980002415e-06	1.2150256871061987e-05	8.653661143325046e-15	3.358815500160955e-10	8.148567056625747e-09	5.629519467831002e-08	2.779110720999825e-07	3.1729635427937546e-06	0.00045891186748379595
influenza	Influenza B	11520	incidence	rothman	OC	4000.0	8.482199197509361e-07	5.199523086092041e-06	3.217062111201395e-13	3.44467085683406e-10	8.503228591430083e-09	5.2640425190491496e-08	2.6369044969683134e-07	2.63232479391839e-06	0.00019015049589257197
influenza	Influenza B	11520	incidence	rothman	Overall	4000.0	2.451896587828727e-07	1.1133863164736364e-06	7.495651442963165e-12	9.234093783292976e-10	1.35542458190703e-08	6.00205620109131e-08	1.986148921809559e-07	8.760584639449744e-07	4.249477688244372e-05
influenza	Influenza B	11520	incidence	rothman	PL	4000.0	1.6083376028692505e-07	3.343185848697329e-07	1.127832153632518e-16	3.115381267348978e-10	6.2281236097729215e-09	3.974853899974437e-08	1.5838903196730642e-07	7.280219048959082e-07	4.990586545263054e-06
influenza	Influenza B	11520	incidence	rothman	SB	4000.0	9.715205633070273e-07	6.695243624712061e-06	5.442816272751568e-14	3.181921852735086e-10	8.369772427277877e-09	5.5403524668409956e-08	2.623268669910668e-07	2.8591962042452786e-06	0.00022854658559436232
influenza	Influenza B	11520	incidence	rothman	SJ	4000.0	7.365188274887436e-07	4.12538183447625e-06	1.5453693736638948e-14	2.4423130498896775e-10	7.986770549965235e-09	5.035032942345586e-08	2.4825259229608333e-07	2.4456920479947383e-06	8.336464604256486e-05
jcv	JCV	10632	prevalence	crits_christoph	Berkeley	4000.0	8.502122158908898e-09	2.859845614822109e-08	1.2167301004761818e-17	1.1591197138848437e-11	3.422953526855879e-10	2.010235008618769e-09	7.529029506595723e-09	3.148619021367873e-08	9.507831514696271e-07
jcv	JCV	10632	prevalence	crits_christoph	Marin	4000.0	1.1917343330320178e-08	5.1938028671549704e-08	8.653900445079135e-16	1.0007727089694468e-11	3.516128345464896e-10	1.9738694122948683e-09	8.251118203111162e-09	4.348297231337751e-08	1.3238229996575096e-06
jcv	JCV	10632	prevalence	crits_christoph	Oakland	4000.0	8.48455096947319e-09	1.307896497058101e-08	8.214124347653723e-13	1.3563548884331871e-10	1.2727066983110879e-09	4.230479884286486e-09	1.0304524133643097e-08	3.035611584414653e-08	2.175805495432305e-07
jcv	JCV	10632	prevalence	crits_christoph	Overall	4000.0	1.0019340875279507e-08	5.294255379211064e-08	4.553426951506802e-13	6.439221375884628e-11	6.543838565736324e-10	2.665808394500118e-09	8.083155158276381e-09	3.248319687456155e-08	2.1191162252268613e-06
jcv	JCV	10632	prevalence	rothman	ESC	4000.0	4.716143695168828e-10	1.3887469855381615e-10	1.1992613744144314e-10	2.669651194482834e-10	3.707721578052614e-10	4.6052962750416124e-10	5.569743080010467e-10	7.198180225569495e-10	1.0575338101115968e-09
jcv	JCV	10632	prevalence	rothman	HTP	4000.0	7.637180497000617e-10	1.6085790707296616e-10	2.9073880389269925e-10	5.171467559216365e-10	6.513401323085692e-10	7.521160851541765e-10	8.658927367349386e-10	1.0499549709282839e-09	1.671604294562421e-09
jcv	JCV	10632	prevalence	rothman	JWPCP	4000.0	2.274648210280612e-10	2.1002037545510286e-10	8.352778259650386e-14	1.5281805084503892e-11	8.222219457877847e-11	1.741912921728676e-10	3.0895607073770304e-10	6.118678227980712e-10	1.9926829371588783e-09
jcv	JCV	10632	prevalence	rothman	NC	4000.0	3.485378137956215e-10	4.2115784778752953e-10	8.596070160402777e-14	2.5205516750579787e-11	1.1336657979965723e-10	2.334344721751911e-10	4.3686619739040315e-10	1.0418827410237691e-09	8.197502570082122e-09
jcv	JCV	10632	prevalence	rothman	OC	4000.0	2.548635857138461e-10	2.566764070189504e-10	2.7561497945615776e-16	1.9167233396649708e-11	9.093804589666968e-11	1.9292056464836534e-10	3.400449569965369e-10	6.867359571282897e-10	6.040677193503218e-09
jcv	JCV	10632	prevalence	rothman	Overall	4000.0	3.551744281697777e-10	2.0581629848962058e-10	7.274259554346413e-12	1.1604558471186294e-10	2.2177035712564744e-10	3.2203200498776053e-10	4.4060377517655345e-10	6.902303307896238e-10	2.6920443879627315e-09
jcv	JCV	10632	prevalence	rothman	PL	4000.0	1.6570542263343426e-10	5.535927075157063e-11	2.908888743864375e-11	8.783124827740255e-11	1.2662306175648074e-10	1.585208884068286e-10	1.9818646184171827e-10	2.676609111175447e-10	4.428020034088301e-10
jcv	JCV	10632	prevalence	rothman	SB	4000.0	7.036841112529984e-10	6.593001650048443e-10	2.0540879063544872e-11	1.3594918385222292e-10	3.0635488779501525e-10	5.156500467769222e-10	8.706182315470546e-10	1.8598367345544517e-09	8.935308329375133e-09
jcv	JCV	10632	prevalence	rothman	SJ	4000.0	6.70490304288235e-10	4.658228646774455e-10	5.1203631915291003e-11	1.7561608266409982e-10	3.551799640657816e-10	5.537939257218739e-10	8.459726519565712e-10	1.59092798245747e-09	4.78252134910763e-09
mcv	MCV	493803	prevalence	crits_christoph	Berkeley	4000.0	3.4072562328497357e-09	1.3925209638652914e-08	4.704960482883568e-19	2.0350265474559787e-12	5.4052343205814025e-11	3.5538562618545766e-10	2.0184724479310037e-09	1.471708650840599e-08	4.723941323034813e-07
mcv	MCV	493803	prevalence	crits_christoph	Marin	4000.0	5.656293589908645e-09	3.535611934982172e-08	7.096236395883051e-20	1.9048979471178133e-12	6.471088425420983e-11	4.4317767266387713e-10	2.35047714241273e-09	2.0798639414745054e-08	1.2877220563235703e-06
mcv	MCV	493803	prevalence	crits_christoph	Oakland	4000.0	1.5800367464539764e-09	3.873980540254697e-09	2.6364744604542263e-17	2.2050673881389826e-12	5.0434763116386875e-11	3.106326490942481e-10	1.3286902468601198e-09	7.221652022641671e-09	7.641791569073382e-08
mcv	MCV	493803	prevalence	crits_christoph	Overall	4000.0	4.952671518722767e-09	4.2381932092574123e-08	1.0529837085060202e-14	8.436096198066694e-12	1.113557514093434e-10	5.481447116126296e-10	2.2792568957547657e-09	1.60525235783393e-08	2.287663521410058e-06
mcv	MCV	493803	prevalence	rothman	ESC	4000.0	1.0414622308327038e-10	4.1617660236900954e-11	1.3217372965943523e-11	4.6368864972737595e-11	7.404210931614457e-11	9.788750700164144e-11	1.2728711462777976e-10	1.8230109735688564e-10	3.1405081181464257e-10
mcv	MCV	493803	prevalence	rothman	HTP	4000.0	1.4298771222894861e-10	4.4988991480830193e-11	3.4401104870798935e-11	7.538238877779189e-11	1.1118673319833447e-10	1.3873759880800744e-10	1.7198243626535685e-10	2.2139382480623788e-10	3.123033673914792e-10
mcv	MCV	493803	prevalence	rothman	JWPCP	4000.0	7.425152027462409e-11	8.873392217365451e-11	1.0124272620188559e-15	3.836748361929219e-12	2.239855847686133e-11	4.864845193330668e-11	9.363006977641144e-11	2.2194909033172512e-10	1.3118448621651749e-09
mcv	MCV	493803	prevalence	rothman	NC	4000.0	9.350661109321172e-11	1.315173941235021e-10	2.174766516189622e-14	4.3739205316471385e-12	2.5062343479292804e-11	5.590810083001981e-11	1.1198443107248306e-10	3.0616035307324017e-10	1.8765133968012074e-09
mcv	MCV	493803	prevalence	rothman	OC	4000.0	1.5747374505357482e-10	1.7540188042110238e-10	1.576123409606876e-12	2.002489605606275e-11	5.402281806843275e-11	1.0415221312170407e-10	1.909461441840107e-10	4.903250548207293e-10	2.232054216673686e-09
mcv	MCV	493803	prevalence	rothman	Overall	4000.0	7.42749225415311e-11	5.3069468966894314e-11	2.0155608624091758e-12	1.763565025684309e-11	4.1142107620244407e-11	6.444137273302769e-11	9.437400116124682e-11	1.5617240927032532e-10	9.077072131431698e-10
mcv	MCV	493803	prevalence	rothman	PL	4000.0	3.443063205640853e-11	1.811436619046831e-11	3.5317092217194575e-12	1.1472636252149301e-11	2.120226693404773e-11	3.120935022833505e-11	4.359742666691002e-11	6.897090097267948e-11	1.30633557965246e-10
mcv	MCV	493803	prevalence	rothman	SB	4000.0	8.675678905586821e-11	1.152787213692632e-10	8.431236008641307e-15	4.018551310162438e-12	2.3953621109531782e-11	5.569285352446954e-11	1.0518507223121705e-10	2.6264573179663285e-10	1.4132367629088962e-09
mcv	MCV	493803	prevalence	rothman	SJ	4000.0	7.24921807535261e-11	8.381008187554513e-11	2.7537087536556893e-15	4.336324386897384e-12	2.2740089356675288e-11	5.0300359074373415e-11	9.062955068297833e-11	2.157128436533891e-10	9.614013316409526e-10
norovirus	Norovirus (GI)	122928	incidence	crits_christoph	Berkeley	4000.0	0.0008502722308844323	0.003895963223353628	1.5227273294603457e-13	3.5964956221652483e-07	1.380660843552579e-05	9.032737914201262e-05	0.0004928464205607692	0.003360500892321384	0.16143793972245354
norovirus	Norovirus (GI)	122928	incidence	crits_christoph	Marin	4000.0	0.0010823431223957996	0.008245278727670478	5.995336851743373e-14	5.461418794346623e-07	1.4584178016812511e-05	9.988291527339073e-05	0.0005088782277422821	0.0038432433769397907	0.4249779082682465
norovirus	Norovirus (GI)	122928	incidence	crits_christoph	Oakland	4000.0	0.0004117812210154885	0.001035808103199001	1.2170853897098778e-13	3.329357431928579e-07	1.0768297847696999e-05	7.10188138537423e-05	0.0003299611095347258	0.002074365982769081	0.015114607159908528
norovirus	Norovirus (GI)	122928	incidence	crits_christoph	Overall	4000.0	0.0016554497969434939	0.015188134018542784	4.051897748213252e-09	1.9439341591335954e-06	2.609855506574538e-05	0.00012989288326089134	0.0005407772655832843	0.0038660051461273984	0.6250543942107264
norovirus	Norovirus (GI)	122928	incidence	rothman	ESC	4000.0	2.529211542063472e-06	1.6141189916416341e-06	1.5439428181377657e-07	7.703369082499392e-07	1.4749070065726039e-06	2.1552563402125447e-06	3.153355845534012e-06	5.348422520616866e-06	1.8057463046244868e-05
norovirus	Norovirus (GI)	122928	incidence	rothman	HTP	4000.0	2.392573850522189e-06	1.070976222869397e-06	3.973919772274651e-07	9.937817682887386e-07	1.6460341305049501e-06	2.221977305669408e-06	2.9267013723681766e-06	4.338935786997982e-06	9.226728857591985e-06
norovirus	Norovirus (GI)	122928	incidence	rothman	JWPCP	4000.0	2.9163287900474122e-06	4.562954676660983e-06	1.0464099772014886e-09	2.695675359022765e-07	1.0705292532986321e-06	1.919048273900485e-06	3.2675900025065395e-06	8.284334146939421e-06	0.00014591432248673575
norovirus	Norovirus (GI)	122928	incidence	rothman	NC	4000.0	8.017752158794822e-06	2.6435904377971827e-05	7.017941418182035e-08	7.521959695476544e-07	1.7535213463876888e-06	2.997295176730835e-06	6.11749053265725e-06	2.7115711307996967e-05	0.0007705337678884028
norovirus	Norovirus (GI)	122928	incidence	rothman	OC	4000.0	7.18276972546002e-06	1.910339639407555e-05	5.55837368352636e-08	8.386595757167178e-07	1.863992102343608e-06	3.2170802558264553e-06	6.33857817050366e-06	2.301913281346424e-05	0.0005561774469984341
norovirus	Norovirus (GI)	122928	incidence	rothman	Overall	4000.0	3.3246165926585863e-06	3.6266575497483163e-06	3.1005894262255946e-07	9.985122881205173e-07	1.7695818073083972e-06	2.5674988277404098e-06	3.759479928107366e-06	7.847501996322177e-06	0.00010710295321449458
norovirus	Norovirus (GI)	122928	incidence	rothman	PL	4000.0	1.8675240142684355e-06	9.438105372622082e-07	1.431848015833878e-07	6.26761731151669e-07	1.1985150647989643e-06	1.7184910582407582e-06	2.3600551325809464e-06	3.63272238342438e-06	7.638853975662417e-06
norovirus	Norovirus (GI)	122928	incidence	rothman	SB	4000.0	6.917622466362206e-06	1.85349925869372e-05	3.962222995363812e-08	6.871397575250445e-07	1.6647375572083702e-06	2.8237372286194654e-06	5.572397767916691e-06	2.2061505348202528e-05	0.0003807607119487193
norovirus	Norovirus (GI)	122928	incidence	rothman	SJ	4000.0	6.165097091770797e-06	1.2331388980228635e-05	1.3307270783087914e-07	8.622764461094901e-07	1.8279827492732224e-06	3.060074843518285e-06	5.99057487550009e-06	1.9480702313921615e-05	0.00032765425324804675
norovirus	Norovirus (GII)	122929	incidence	crits_christoph	Berkeley	4000.0	0.00013082338613170969	0.00037055679340047457	1.4411106588217036e-12	1.3663370404590333e-07	4.4699059513958594e-06	2.633699984284722e-05	0.0001101087253989278	0.0005958545614043772	0.009654443466977865
norovirus	Norovirus (GII)	122929	incidence	crits_christoph	Marin	4000.0	0.00014220639194433853	0.0006189954563050031	1.4110244857589923e-11	1.6577794958295062e-07	4.66306752950693e-06	2.5057252130302585e-05	0.00010463421730504538	0.0005358059681361286	0.0270561761191895
norovirus	Norovirus (GII)	122929	incidence	crits_christoph	Oakland	4000.0	0.00013842977153408637	0.0002423082364475681	4.19170411692069e-09	1.6747265367574585e-06	1.5113705775438403e-05	5.717028478142851e-05	0.00016012707974305326	0.0005209241667998035	0.0038824181884010984
norovirus	Norovirus (GII)	122929	incidence	crits_christoph	Overall	4000.0	0.00014809017465082397	0.0007819432669658671	3.412128585035888e-09	9.280164740824015e-07	8.994880330591868e-06	3.4883891800103326e-05	0.00011937147251137591	0.0005219106645028812	0.038791306542158524
norovirus	Norovirus (GII)	122929	incidence	rothman	ESC	4000.0	2.0605602734386436e-06	1.2468123129575795e-06	2.8542708410394777e-07	7.430066619128759e-07	1.2515309713999232e-06	1.7871300309119467e-06	2.578500684162519e-06	4.2531555714524554e-06	1.9320847217446654e-05
norovirus	Norovirus (GII)	122929	incidence	rothman	HTP	4000.0	2.9989644458476463e-06	1.1053143883744287e-06	4.922403099013184e-07	1.5005775259607475e-06	2.2114552926340045e-06	2.787344936433325e-06	3.6525540088549506e-06	5.091866421031337e-06	7.965841451243089e-06
norovirus	Norovirus (GII)	122929	incidence	rothman	JWPCP	4000.0	1.8785789894298705e-06	2.7423719354759628e-06	6.942292289783358e-10	8.67399822249594e-08	4.015860586570062e-07	1.0114211328566321e-06	2.1928742766864995e-06	6.800020579312882e-06	5.163301006933386e-05
norovirus	Norovirus (GII)	122929	incidence	rothman	NC	4000.0	3.4153414090648856e-06	7.587259548560834e-06	5.054137824653273e-12	3.3110823842814615e-08	3.490028909422537e-07	1.1724257694404273e-06	3.1230514386458046e-06	1.3926374311970913e-05	0.00011640576081050429
norovirus	Norovirus (GII)	122929	incidence	rothman	OC	4000.0	2.422041584184036e-06	4.097686581013194e-06	1.1789844202574033e-09	1.033527122028458e-07	4.826592044007507e-07	1.1658353472082413e-06	2.7241629682558146e-06	8.709217339751118e-06	6.530543516059874e-05
norovirus	Norovirus (GII)	122929	incidence	rothman	Overall	4000.0	4.157614960233115e-06	5.25577688051102e-06	7.19909184279168e-08	7.784385313198146e-07	1.777549691370202e-06	2.8977405844678867e-06	4.813264484146389e-06	1.0613402304002628e-05	9.494173148587517e-05
norovirus	Norovirus (GII)	122929	incidence	rothman	PL	4000.0	9.999463280341527e-07	4.1635995167028733e-07	1.8406615069836658e-07	4.839041082539333e-07	6.990857985860747e-07	9.16640553845616e-07	1.208198961051211e-06	1.7728192009843221e-06	3.4305585944734344e-06
norovirus	Norovirus (GII)	122929	incidence	rothman	SB	4000.0	0.0001100590306697555	0.00024636665633020273	5.172855647364224e-07	3.971494012018493e-06	1.6248102823477717e-05	4.145589929621425e-05	0.00010887633384651881	0.00041531708354315976	0.005554269084987322
norovirus	Norovirus (GII)	122929	incidence	rothman	SJ	4000.0	2.1458157309778194e-05	2.4283770965082937e-05	4.5160966621954783e-07	2.756260085568106e-06	7.165009149432839e-06	1.3096160158186353e-05	2.6347350324510836e-05	6.758701431736888e-05	0.00020792113561550173
sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph	Berkeley	4000.0	0.14798236671406984	0.1504877055728608	0.0008046275910826207	0.010275073281516339	0.041213892713131854	0.09695235580658555	0.20090420042940438	0.4744414451112548	0.9454367192360885
sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph	Marin	4000.0	0.20993861147147225	0.1930147191670811	0.0002717311878967794	0.011364040548116523	0.06189427065709122	0.15054146118386452	0.29841906546172514	0.6250892108038155	0.9954564035956219
sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph	Oakland	4000.0	0.35911665022553785	0.15916383843027818	0.030789597041235996	0.12206698211821244	0.23993443551737262	0.34233575102063074	0.4616736775126542	0.6457943874526688	0.8859878759021523
sars_cov_2	SARS-COV-2	2697049	incidence	crits_christoph	Overall	4000.0	0.22354636039920944	0.17757336192928105	0.00027990537289815674	0.025280800985854772	0.09088389391957477	0.1810045287571826	0.30415186151928253	0.5896702979831794	0.9944388293090639
sars_cov_2	SARS-COV-2	2697049	incidence	rothman	ESC	4000.0	8.53389326875693e-07	3.4775061088257277e-07	1.8586669679897292e-07	4.0464606686158776e-07	6.033528541114372e-07	7.901706865275525e-07	1.0303921171317877e-06	1.5325422563034427e-06	2.7123190312471625e-06
sars_cov_2	SARS-COV-2	2697049	incidence	rothman	HTP	4000.0	2.122658566411804e-06	6.06502171836152e-07	6.562833132101891e-07	1.2358016350045706e-06	1.6795168160631003e-06	2.0669134852337935e-06	2.470934472414773e-06	3.2498363968294093e-06	5.190566493022319e-06
sars_cov_2	SARS-COV-2	2697049	incidence	rothman	JWPCP	4000.0	1.4535283974080752e-06	1.1664551320833074e-06	8.767065627613937e-08	3.3804142287507545e-07	7.002053711628467e-07	1.1348747923222308e-06	1.8548559626456728e-06	3.6500081881522222e-06	1.4242638492405487e-05
sars_cov_2	SARS-COV-2	2697049	incidence	rothman	NC	4000.0	3.58169759651539e-06	6.630143480016044e-06	2.2299489129921742e-08	2.6821590570754867e-07	8.563338741820181e-07	1.8714498433459038e-06	3.994299300134244e-06	1.1518595588647959e-05	0.00018138084569699009
sars_cov_2	SARS-COV-2	2697049	incidence	rothman	OC	4000.0	1.7402976245229408e-05	1.4603104284838988e-05	1.6022172270964502e-06	4.099344169100092e-06	8.088929878642486e-06	1.3063079857306503e-05	2.1731240622216592e-05	4.508341483466711e-05	0.00014936746587839881
sars_cov_2	SARS-COV-2	2697049	incidence	rothman	Overall	4000.0	5.876176076806431e-06	6.5479104411827885e-06	7.67562245508888e-08	1.1362818812329934e-06	2.509976605927435e-06	4.147506986013688e-06	6.918767759734475e-06	1.5713357450828238e-05	0.00010165084041682771
sars_cov_2	SARS-COV-2	2697049	incidence	rothman	PL	4000.0	4.839954770597951e-07	1.5939976527636507e-07	1.399590596405306e-07	2.655370017526262e-07	3.6669215035505263e-07	4.577885134408684e-07	5.772952749459076e-07	7.735675590349986e-07	1.2082572055414809e-06
sars_cov_2	SARS-COV-2	2697049	incidence	rothman	SB	4000.0	4.854832084345499e-05	5.565929469838484e-05	1.2124905814510068e-06	6.770779010384292e-06	1.698493494134625e-05	3.191695756862227e-05	6.030824056163793e-05	0.00014135005661983097	0.0007195987822666856
sars_cov_2	SARS-COV-2	2697049	incidence	rothman	SJ	4000.0	0.00011542916241159151	8.623665101635921e-05	1.0866167035271108e-05	3.119178667084662e-05	5.7370360357674e-05	9.249440985934746e-05	0.0001457407266109906	0.0002779627765672012	0.0008878498502338288
